plant_id,name,type,latitude,longitude,nearest_river_node_id,snap_distance_m
WTW_way_614589337,Unnamed Facility (614589337),water_works,53.3367895,-3.4060246,NODE_306114.730000_382912.540000,419.94
WTW_way_616562676,Unnamed Facility (616562676),wastewater_plant,54.618847,-3.0806387,NODE_330335.640000_525032.900000,358.91
WTW_way_617640943,Unnamed Facility (617640943),wastewater_plant,57.3023534,-2.1174769,NODE_393069.870000_823566.040000,57.26
WTW_way_617820168,Newchapel WwTW,wastewater_plant,52.022886,-4.5874604,NODE_222464.440000_239082.070000,165.97
WTW_way_618963867,Cilgerran WwTW,wastewater_plant,52.0576071,-4.635958,NODE_219492.670000_243255.850000,128.47
WTW_way_619298999,Wadebridge Sewage Works,wastewater_plant,50.5249338,-4.8493875,NODE_198114.810000_73434.300000,95.38
WTW_way_621149028,Unnamed Facility (621149028),wastewater_plant,50.7554147,-4.5005868,NODE_223833.580000_98279.720000,235.89
WTW_way_623568524,Unnamed Facility (623568524),wastewater_plant,54.4187185,-1.265344,NODE_447615.810000_502703.720000,202.51
WTW_way_624191441,Oulston Water Treatment Works,wastewater_plant,54.1591705,-1.1621549,NODE_454749.950000_473870.530000,169.55
WTW_way_624206228,Culmstock STW Culmstock,wastewater_plant,50.9149309,-3.282247,NODE_310102.230000_113758.080000,204.78
WTW_way_625995546,Unnamed Facility (625995546),wastewater_plant,53.0987337,-1.5309697,NODE_431497.020000_356019.580000,193.24
WTW_way_626254622,Goytre WwTW,wastewater_plant,51.7466484,-2.9713329,NODE_332983.570000_205830.170000,77.91
WTW_way_626520980,Wash Water WWTW,wastewater_plant,51.3606039,-1.3477997,NODE_445713.060000_163003.930000,458.89
WTW_way_626664311,Abercych Sewage Works,wastewater_plant,52.041025,-4.5624046,NODE_224607.040000_241359.360000,314.21
WTW_way_626674934,Dearham STW,wastewater_plant,54.7179,-3.4450916,NODE_306933.180000_537163.970000,337.43
WTW_way_626952116,Unnamed Facility (626952116),wastewater_plant,56.2107434,-2.8389109,NODE_347692.110000_702016.430000,488.08
WTW_way_628041940,Unnamed Facility (628041940),wastewater_plant,54.7632161,-3.3886838,NODE_310950.850000_541673.560000,244.85
WTW_way_628069221,Unnamed Facility (628069221),wastewater_plant,55.7770474,-4.2299064,NODE_260016.520000_656103.530000,239.97
WTW_way_630237248,Ripple Works (STW),wastewater_plant,52.0399475,-2.181344,NODE_387703.510000_237794.090000,176.13
WTW_way_630519126,Downton Sewage Treatment Works,wastewater_plant,50.9828543,-1.7499296,NODE_417351.550000_120229.250000,350.93
WTW_way_631151774,Mannofield Waterworks,water_works,57.1277741,-2.1402655,NODE_391460.000000_803647.000000,481.11
WTW_way_631516130,Unnamed Facility (631516130),water_works,51.857255,-4.2471526,NODE_245151.420000_220035.160000,194.1
WTW_way_631647298,Menagwins Sewage Treatment Works,wastewater_plant,50.3237335,-4.7945747,NODE_201298.500000_50856.000000,125.13
WTW_way_633980220,Lochwinnoch Sewage Works,wastewater_plant,55.7946172,-4.6234953,NODE_235858.380000_658532.050000,369.3
WTW_way_638270420,Llechryd Sewage Works,wastewater_plant,52.0621467,-4.6101859,NODE_221269.820000_243595.150000,110.9
WTW_way_638499671,Unnamed Facility (638499671),wastewater_plant,57.2734725,-2.3640774,NODE_378322.880000_820033.990000,384.36
WTW_way_638735559,Unnamed Facility (638735559),wastewater_plant,50.8409008,0.1839587,NODE_553731.230000_106800.180000,148.6
WTW_way_638735564,Unnamed Facility (638735564),water_works,50.8405323,0.1849088,NODE_553731.230000_106800.180000,201.64
WTW_way_638735565,Unnamed Facility (638735565),water_works,50.8414609,0.1822134,NODE_553731.230000_106800.180000,128.63
WTW_way_639769639,Unnamed Facility (639769639),water_works,52.4496002,1.5402653,NODE_640605.180000_289198.650000,216.65
WTW_way_639910881,Norham STW,wastewater_plant,55.7215318,-2.1570433,NODE_389787.140000_647721.070000,468.57
WTW_way_641531646,Earby Sewage Treatment Works,wastewater_plant,53.9216961,-2.1392454,NODE_390712.570000_446936.210000,429.08
WTW_way_643891775,Felindre Farchog Sewage Works,wastewater_plant,52.016373,-4.7731368,NODE_210034.670000_238943.740000,232.05
WTW_way_645522645,Rillington/STW,wastewater_plant,54.1611967,-0.7038227,NODE_484443.510000_474672.030000,292.5
WTW_way_646069171,Unnamed Facility (646069171),wastewater_plant,54.1413972,-0.7289795,NODE_482756.640000_472214.930000,454.9
WTW_way_654058148,Unnamed Facility (654058148),wastewater_plant,52.321336,-1.3666937,NODE_443370.760000_269002.950000,445.76
WTW_way_655310114,Whittle Colliery STW,wastewater_plant,55.3534043,-1.726259,NODE_417418.060000_606560.640000,81.02
WTW_way_655921778,Unnamed Facility (655921778),water_works,52.5217395,-1.2908271,NODE_448104.300000_291807.480000,115.13
WTW_way_657827797,Unnamed Facility (657827797),wastewater_plant,53.3650326,-2.3743182,NODE_374802.870000_385705.680000,482.82
WTW_way_658503791,Persley Waste Water Treatment Works,wastewater_plant,57.1780807,-2.155158,NODE_390956.400000_809489.810000,322.08
WTW_way_659513234,Forest Green WTW,wastewater_plant,51.1548933,-0.3973695,NODE_512503.110000_140747.650000,327.28
WTW_way_659896071,Unnamed Facility (659896071),wastewater_plant,51.1528759,-0.0535575,NODE_536500.860000_141053.900000,278.71
WTW_way_661674796,Unnamed Facility (661674796),wastewater_plant,50.9373229,-3.1215572,NODE_321099.680000_116102.720000,264.45
WTW_way_662646825,Unnamed Facility (662646825),wastewater_plant,52.1186113,-1.2832887,NODE_449180.680000_247023.060000,83.78
WTW_way_663357634,Unnamed Facility (663357634),wastewater_plant,54.1856944,-0.5360047,NODE_495870.210000_477659.760000,235.78
WTW_way_663580547,Unnamed Facility (663580547),wastewater_plant,50.8366827,-2.9407003,NODE_333838.500000_104778.950000,228.57
WTW_way_663580554,Tatworth STW Tatworth,wastewater_plant,50.8386821,-2.9422572,NODE_333838.500000_104778.950000,90.01
WTW_way_663799263,Unnamed Facility (663799263),wastewater_plant,50.8832226,-2.78223,NODE_345309.880000_109570.360000,242.44
WTW_way_663799266,Unnamed Facility (663799266),wastewater_plant,50.9118184,-2.7811799,NODE_345359.550000_113152.220000,419.16
WTW_way_665160407,Dowlish Wake WwTW,wastewater_plant,50.9136482,-2.8941961,NODE_337391.720000_112821.510000,293.59
WTW_way_665516523,Unnamed Facility (665516523),wastewater_plant,51.2563878,-2.4832097,NODE_366579.620000_151027.810000,232.99
WTW_way_665516535,Coleford WwTW,wastewater_plant,51.2386149,-2.443474,NODE_369107.860000_148854.300000,72.07
WTW_way_665873226,Unnamed Facility (665873226),wastewater_plant,52.3273158,-1.2590841,NODE_450160.930000_270284.790000,443.92
WTW_way_665914830,Raglan WwTW,wastewater_plant,51.7605581,-2.8487155,NODE_341640.070000_207143.060000,139.58
WTW_way_666284694,Unnamed Facility (666284694),wastewater_plant,54.8605076,-1.6685177,NODE_421300.290000_551548.010000,259.73
WTW_way_666444388,Burton Agnes/STW,wastewater_plant,54.1319079,-0.33844,NODE_508637.430000_471973.760000,40.17
WTW_way_666618029,Caton Wastewater Treatment Plant,wastewater_plant,54.0788865,-2.7210959,NODE_352787.620000_464912.110000,165.32
WTW_way_668296845,Wivelsfield WTW,wastewater_plant,50.9661838,-0.0954954,NODE_533832.190000_120342.990000,86.95
WTW_way_669694545,Brynmawr Wastewater Treatment Works,wastewater_plant,51.8049408,-3.153768,NODE_320228.470000_212241.580000,374.32
WTW_way_671412628,Loughborough (STW),wastewater_plant,52.7863928,-1.2150933,NODE_452785.750000_321699.590000,499.0
WTW_way_671988726,Unnamed Facility (671988726),water_works,54.0353193,-2.7866206,NODE_348923.650000_460506.410000,454.78
WTW_way_672185035,Unnamed Facility (672185035),wastewater_plant,54.3633526,-1.8260787,NODE_411542.230000_496490.000000,151.78
WTW_way_672876099,Pontrhydyceirt Sewage Works,wastewater_plant,52.0522406,-4.6101608,NODE_221108.370000_242634.930000,104.99
WTW_way_672978181,Unnamed Facility (672978181),water_works,53.9899307,-2.5158318,NODE_365965.620000_454951.540000,314.0
WTW_way_673112934,Unnamed Facility (673112934),water_works,53.8655422,-2.5749765,NODE_362216.110000_441262.680000,101.97
WTW_way_674316174,Unnamed Facility (674316174),wastewater_plant,51.8967337,0.1832512,NODE_550282.250000_224106.450000,168.94
WTW_way_675071204,Unnamed Facility (675071204),wastewater_plant,50.8931741,-3.3808988,NODE_303052.510000_111498.020000,193.77
WTW_way_675217774,Prees - Golfhouse Lane (STW),wastewater_plant,52.9308392,-2.6646486,NODE_355235.190000_337602.730000,395.01
WTW_way_675388424,Caersws Sewage Treatment Works,wastewater_plant,52.5231678,-3.4210302,NODE_303772.020000_292350.320000,309.13
WTW_way_675638350,Unnamed Facility (675638350),wastewater_plant,53.1809906,-2.7239616,NODE_351736.020000_365370.780000,251.81
WTW_way_676046917,Unnamed Facility (676046917),wastewater_plant,51.9819007,-0.4217605,NODE_508140.350000_232319.250000,490.89
WTW_way_676117076,West Hoathly WTW,wastewater_plant,51.0841611,-0.0387327,NODE_537669.810000_133829.020000,405.63
WTW_way_676603984,Derrington STW,wastewater_plant,52.8044704,-2.161734,NODE_389237.020000_323265.550000,267.76
WTW_way_676735862,Snitter (& Thropton) STW,wastewater_plant,55.3204735,-1.9550862,NODE_402946.630000_602585.480000,348.71
WTW_way_676749387,Halton East Wastewater Treatment Works,wastewater_plant,54.0744316,-2.7582534,NODE_350203.880000_464655.590000,300.06
WTW_way_677442614,Portbury Wharf Sewage Treatment Works,wastewater_plant,51.4911502,-2.7375212,NODE_349031.750000_177305.400000,194.43
WTW_way_680601774,Petersfield WWTW,wastewater_plant,50.9998957,-0.904527,NODE_477310.990000_122994.820000,374.65
WTW_way_683463742,Unnamed Facility (683463742),water_works,51.788218,-1.4908721,NODE_435497.550000_210392.630000,427.76
WTW_way_683764279,Gwaith Dŵr Llechryd Water Works,water_works,52.0624213,-4.5845513,NODE_222905.540000_243415.990000,185.95
WTW_way_684681862,Heyford WwTW,wastewater_plant,51.9246381,-1.2833082,NODE_449189.810000_225555.910000,269.33
WTW_way_686420429,Unnamed Facility (686420429),wastewater_plant,53.8706427,-1.0525998,NODE_462046.980000_442330.950000,466.89
WTW_way_686499013,Unnamed Facility (686499013),water_works,57.8527474,-6.8964679,NODE_109458.810000_895332.140000,171.93
WTW_way_686503310,Unnamed Facility (686503310),water_works,57.7717118,-7.0052057,NODE_102219.490000_886989.320000,358.43
WTW_way_687726603,Rhiwsaeson Wastewater Treatment Works,wastewater_plant,51.5351938,-3.3387534,NODE_307461.980000_182877.480000,309.89
WTW_way_688721825,Unnamed Facility (688721825),wastewater_plant,50.5860134,-4.107693,NODE_250896.430000_78273.810000,101.83
WTW_way_690860140,Brackley STW (New),wastewater_plant,52.0193867,-1.1251735,NODE_459809.870000_235894.940000,343.03
WTW_way_690890287,Foston STW,wastewater_plant,54.0787378,-0.9226551,NODE_470546.800000_465726.580000,436.49
WTW_way_690997334,Newport (Dyfed) WwTW,wastewater_plant,52.0166715,-4.8601567,NODE_203397.520000_239218.220000,436.73
WTW_way_692591328,Unnamed Facility (692591328),wastewater_plant,54.124702,-0.8165672,NODE_477560.830000_470165.540000,371.06
WTW_way_693427858,Unnamed Facility (693427858),wastewater_plant,54.2043733,-1.1505577,NODE_455425.430000_479355.550000,299.26
WTW_way_693965486,Unnamed Facility (693965486),wastewater_plant,51.0474399,-1.673326,NODE_423034.680000_127413.770000,206.86
WTW_way_695731899,Wheldrake Sewage Treatment Works,wastewater_plant,53.8933804,-0.9504418,NODE_469266.050000_444606.620000,196.5
WTW_way_697161499,Unnamed Facility (697161499),water_works,50.5623368,-4.4806489,NODE_224251.130000_76310.030000,294.13
WTW_way_699266289,Dunmail Raise Water Treatment Works,water_works,54.4836202,-3.0319129,NODE_333176.360000_509892.030000,410.86
WTW_way_699286278,Unnamed Facility (699286278),wastewater_plant,54.7272487,-1.933172,NODE_404731.800000_537148.910000,401.6
WTW_way_700667946,Pontrilas WwTW,wastewater_plant,51.9451747,-2.8821474,NODE_339527.510000_227554.700000,230.29
WTW_way_701580215,Unnamed Facility (701580215),wastewater_plant,52.8925649,-1.7587115,NODE_416113.270000_332556.140000,338.57
WTW_way_701580216,Unnamed Facility (701580216),wastewater_plant,52.8924375,-1.7587342,NODE_416113.270000_332556.140000,326.85
WTW_way_702059930,Unnamed Facility (702059930),wastewater_plant,56.8110532,-2.6445508,NODE_360372.430000_769299.250000,463.06
WTW_way_702177390,Unnamed Facility (702177390),wastewater_plant,54.0558621,-1.9601457,NODE_402592.200000_462251.160000,121.59
WTW_way_704598022,Unnamed Facility (704598022),water_works,52.0426185,-4.7670255,NODE_210253.100000_241847.000000,81.43
WTW_way_704994775,Low Marple WwTW,wastewater_plant,53.4116778,-2.0593258,NODE_396422.460000_390704.900000,314.89
WTW_way_706111616,Unnamed Facility (706111616),wastewater_plant,52.5720009,-1.6878967,NODE_420981.840000_296946.030000,351.78
WTW_way_706353003,Lambley STW,wastewater_plant,54.9211487,-2.5109581,NODE_367486.410000_558331.250000,314.46
WTW_way_706665388,Unnamed Facility (706665388),wastewater_plant,54.7922438,-2.346682,NODE_377551.430000_544580.420000,454.1
WTW_way_707948957,Unnamed Facility (707948957),water_works,54.8129893,-2.2334138,NODE_385121.190000_546234.760000,249.49
WTW_way_708080522,Glenmore Wastewater Treatment Works,wastewater_plant,57.1656641,-3.6874486,NODE_297936.600000_809526.900000,123.22
WTW_way_709664367,Bothwell Sewage Works,wastewater_plant,55.7944574,-4.0541218,NODE_271358.890000_657736.950000,149.08
WTW_way_709671353,Pynes Water Treatment Works,water_works,50.7529976,-3.5446998,NODE_291187.050000_95884.290000,94.93
WTW_way_710375750,Ridgegate Water Treatment Works,water_works,53.2395599,-2.0775358,NODE_394846.990000_371458.110000,99.41
WTW_way_710540613,Kettlewell Sewage Treatment Works,wastewater_plant,54.1443933,-2.0492238,NODE_396802.360000_472327.990000,277.65
WTW_way_711556565,Unnamed Facility (711556565),water_works,51.9400817,-0.9906744,NODE_469383.390000_227339.110000,97.97
WTW_way_712060248,Hellifield Water Treatment Works,water_works,54.0143278,-2.2101206,NODE_386045.730000_457422.380000,339.5
WTW_way_712977141,Thurlow STW,wastewater_plant,52.1310496,0.4553269,NODE_567959.600000_250915.760000,194.64
WTW_way_713301717,Buckingham STW,wastewater_plant,52.0001674,-0.9564462,NODE_471405.460000_234404.470000,494.35
WTW_way_714530980,Sewage Works (disused),wastewater_plant,51.1311638,-0.881193,NODE_478394.100000_137622.300000,151.21
WTW_way_715582763,Unnamed Facility (715582763),wastewater_plant,56.0246642,-3.8940094,NODE_282166.580000_683084.090000,195.27
WTW_way_715583829,Bolton Percy,wastewater_plant,53.8628386,-1.1924426,NODE_453550.910000_440798.420000,417.06
WTW_way_715676189,Unnamed Facility (715676189),water_works,52.8423143,-1.6039576,NODE_426555.240000_327385.130000,245.34
WTW_way_715676190,Unnamed Facility (715676190),water_works,52.8426495,-1.6046117,NODE_426555.240000_327385.130000,189.39
WTW_way_717778922,Crambe/STW,wastewater_plant,54.0734207,-0.8780051,NODE_473605.150000_464697.840000,101.24
WTW_way_722489658,Ashford Sewage Treatment Works,wastewater_plant,51.0886028,-4.0953123,NODE_252926.410000_134188.420000,429.55
WTW_way_722501678,Kilmington Sewage Treatment Works,wastewater_plant,50.7726904,-3.0241041,NODE_327973.550000_97354.000000,182.76
WTW_way_722705426,Embsay Sewage Treatment Works,wastewater_plant,53.9736618,-2.0025526,NODE_399625.580000_452899.980000,346.44
WTW_way_722774435,Hardengreen CSO,wastewater_plant,55.8764613,-3.0838618,NODE_332761.530000_665416.520000,482.58
WTW_way_723284691,Lincluden Sewage Treatment Works,wastewater_plant,55.0866496,-3.6263159,NODE_296455.680000_578472.010000,388.42
WTW_way_723936950,Unnamed Facility (723936950),wastewater_plant,55.21446,-3.4145524,NODE_310198.120000_591811.740000,257.88
WTW_way_730869037,Unnamed Facility (730869037),wastewater_plant,57.1706713,-2.4026089,NODE_375628.680000_808873.000000,142.98
WTW_way_732726795,Unnamed Facility (732726795),wastewater_plant,51.3428015,-2.9345028,NODE_334645.220000_161004.740000,402.11
WTW_way_732958250,Unnamed Facility (732958250),water_works,51.8983473,0.9151615,NODE_600485.370000_225873.250000,383.72
WTW_way_736998565,East Woodburn STW,wastewater_plant,55.1765326,-2.1468046,NODE_390820.430000_586907.530000,73.56
WTW_way_737203611,Peterchurch Wastewater Treatment Works,wastewater_plant,52.037,-2.9512292,NODE_334781.810000_237988.230000,88.93
WTW_way_737226177,Blubberhouses Hall/STW,wastewater_plant,53.9962908,-1.7407644,NODE_416845.270000_455370.640000,346.51
WTW_way_737929224,Unnamed Facility (737929224),wastewater_plant,55.9097248,-3.9522244,NODE_278125.100000_670259.430000,65.85
WTW_way_738494364,Unnamed Facility (738494364),wastewater_plant,51.1740955,-3.0572978,NODE_326011.700000_142194.480000,172.35
WTW_way_738983519,Osmotherley/STW,wastewater_plant,54.3644939,-1.2965755,NODE_445802.490000_496548.790000,230.42
WTW_way_741781962,Tring Sewage Treatment Works,wastewater_plant,51.8110815,-0.6616553,NODE_491973.820000_213496.320000,416.79
WTW_way_742746495,East Worthing Wastewater Treatment Works,wastewater_plant,50.8198917,-0.3416316,NODE_517223.280000_103637.450000,318.45
WTW_way_744243774,Unnamed Facility (744243774),wastewater_plant,56.1671199,-3.3103909,NODE_318770.720000_697940.240000,45.34
WTW_way_744413420,Unnamed Facility (744413420),wastewater_plant,55.6923142,-3.692473,NODE_293653.650000_645530.760000,99.89
WTW_way_744643265,Unnamed Facility (744643265),wastewater_plant,56.2501516,-3.1469192,NODE_329091.250000_707159.140000,173.96
WTW_way_744918965,Aberfeldy Waste Water Treatment Plant,wastewater_plant,56.6228751,-3.8620779,NODE_285978.180000_749559.360000,177.43
WTW_way_745618228,Matfen STW,wastewater_plant,55.0414854,-1.9470542,NODE_403263.470000_571470.800000,469.96
WTW_way_745618671,Unnamed Facility (745618671),wastewater_plant,55.0320352,-1.9896991,NODE_400481.360000_571125.290000,401.14
WTW_way_746571465,Unnamed Facility (746571465),wastewater_plant,55.0176866,-1.8564806,NODE_409492.890000_569460.410000,304.84
WTW_way_749826435,Pembrey Wastewater Treatment Works,wastewater_plant,51.6759957,-4.2943929,NODE_241614.460000_199961.440000,156.9
WTW_way_751018582,Unnamed Facility (751018582),wastewater_plant,51.6849531,-4.1971979,NODE_248242.600000_200615.600000,140.34
WTW_way_753582199,Unnamed Facility (753582199),wastewater_plant,56.6257794,-3.8758282,NODE_285130.230000_749727.510000,135.84
WTW_way_754138374,Pembury Water Treatment Works,wastewater_plant,51.1593198,0.3265765,NODE_562723.570000_142530.270000,79.43
WTW_way_758070934,Presteigne Wastewater Treatment Works,wastewater_plant,52.2713092,-2.9959068,NODE_332358.950000_264315.000000,273.91
WTW_way_758263223,Sewage Works,wastewater_plant,59.0591247,-3.2399167,NODE_328933.280000_1019866.710000,94.94
WTW_way_758328314,Poppy Hill STW,wastewater_plant,52.0329769,-0.2663599,NODE_519158.230000_238427.350000,213.19
WTW_way_758741059,Sewage Treatment Plant,wastewater_plant,51.9055779,-2.3606969,NODE_375588.280000_223152.420000,318.57
WTW_way_760768344,Cyffylliog WwTW,wastewater_plant,53.1075577,-3.3991482,NODE_306070.050000_357763.960000,390.46
WTW_way_761115413,Unnamed Facility (761115413),wastewater_plant,56.2965879,-2.9701158,NODE_339670.240000_711745.730000,461.89
WTW_way_762375956,Kings Sutton WwTW,wastewater_plant,52.0172305,-1.2687961,NODE_450595.030000_236037.730000,484.4
WTW_way_762403358,Unnamed Facility (762403358),wastewater_plant,53.2120788,-3.5026757,NODE_299534.040000_369269.470000,244.0
WTW_way_763305058,Bellingham STW,wastewater_plant,55.1410311,-2.2553129,NODE_383738.530000_583018.510000,88.68
WTW_way_765770120,Unnamed Facility (765770120),wastewater_plant,55.709625,-3.2080239,NODE_324132.560000_646900.650000,59.95
WTW_way_766549810,Bledington Wastewater Treatment Works,wastewater_plant,51.903359,-1.6373529,NODE_425060.810000_222908.040000,90.58
WTW_way_766903401,Uplawmoor Water Works,water_works,55.7648742,-4.5024524,NODE_243223.090000_655450.460000,257.75
WTW_way_768134889,Unnamed Facility (768134889),wastewater_plant,51.8595595,0.1691079,NODE_549455.520000_219853.610000,255.48
WTW_way_769707305,Folkton Sewage Treatment Works,wastewater_plant,54.209127,-0.3797643,NODE_505699.660000_480470.920000,70.63
WTW_way_770063215,Butterknowle Sewage Treatment Works,wastewater_plant,54.6250095,-1.8219043,NODE_411326.590000_525368.730000,328.43
WTW_way_771062570,Unnamed Facility (771062570),water_works,51.0471945,-3.308679,NODE_308490.220000_128423.870000,147.84
WTW_way_771138058,Kington Waste Water Treatment Works,wastewater_plant,52.2070884,-3.016305,NODE_330717.010000_257090.410000,93.83
WTW_way_771388606,Tenby Wastewater Treatment Works,wastewater_plant,51.6749983,-4.7289282,NODE_211555.750000_200839.800000,148.98
WTW_way_771608062,Grosmont/STW,wastewater_plant,54.3770662,-2.0775444,NODE_394963.250000_497816.820000,167.9
WTW_way_771658269,Unnamed Facility (771658269),wastewater_plant,50.6658673,-3.4414875,NODE_298144.170000_86179.000000,95.07
WTW_way_771740129,St.Clears Wastewater Treatment Works,wastewater_plant,51.8074688,-4.4885845,NODE_228217.380000_215224.740000,374.39
WTW_way_772142334,Unnamed Facility (772142334),water_works,54.2045987,-0.4061588,NODE_503959.910000_479936.450000,100.41
WTW_way_772181057,Unnamed Facility (772181057),wastewater_plant,54.4362849,-2.4315967,NODE_372124.820000_504427.310000,199.7
WTW_way_775263945,Oakhill WwTW,wastewater_plant,51.2332728,-2.5025534,NODE_365442.900000_148240.190000,448.47
WTW_way_775367618,Unnamed Facility (775367618),wastewater_plant,57.5141088,-1.9996558,NODE_400199.130000_846953.710000,170.37
WTW_way_775428985,Unnamed Facility (775428985),water_works,51.4352172,-0.5295988,NODE_502158.380000_171854.470000,201.61
WTW_way_775548570,Unnamed Facility (775548570),wastewater_plant,52.6281937,-0.1042429,NODE_528052.560000_304995.360000,363.34
WTW_way_775582264,Eccleshall And Sturbridge (STW),wastewater_plant,52.8624841,-2.2447185,NODE_383166.500000_329511.850000,456.67
WTW_way_777565590,Prewley STW Okehampton,wastewater_plant,50.699893,-4.0573246,NODE_254575.370000_90860.470000,245.83
WTW_way_778087712,Unnamed Facility (778087712),wastewater_plant,54.7691446,-1.5242783,NODE_431025.000000_541997.780000,449.05
WTW_way_778314625,Pumping Station,water_works,51.479513,-3.2184471,NODE_315079.510000_176457.580000,425.37
WTW_way_778498492,Longbyre STW,wastewater_plant,54.9899284,-2.5389224,NODE_365598.410000_566305.090000,29.15
WTW_way_779565713,Unnamed Facility (779565713),wastewater_plant,56.2629496,-3.7852894,NODE_289880.430000_709182.760000,374.58
WTW_way_779720608,Unnamed Facility (779720608),water_works,55.9356424,-4.8786652,NODE_220287.280000_674676.280000,466.38
WTW_way_780636262,Walkerburn WwTW,wastewater_plant,55.6269146,-3.0023054,NODE_336743.160000_637164.930000,408.29
WTW_way_781847645,Barns Green WTW,wastewater_plant,51.0251177,-0.3957222,NODE_512856.140000_126416.360000,272.97
WTW_way_782439480,Appledore Wastewater Treatment Works,wastewater_plant,51.0346109,0.7908759,NODE_595959.630000_129994.150000,239.18
WTW_way_784143071,Unnamed Facility (784143071),wastewater_plant,54.9214913,-2.5360669,NODE_365540.240000_558627.070000,202.43
WTW_way_784580001,Capel Garmon WwTW,wastewater_plant,53.0815509,-3.7702155,NODE_281348.810000_355167.290000,206.53
WTW_way_784621838,Unnamed Facility (784621838),water_works,50.9315281,0.5796318,NODE_581483.570000_117667.500000,212.76
WTW_way_786155247,Unnamed Facility (786155247),wastewater_plant,55.9974718,-3.679807,NODE_295478.960000_679611.370000,161.67
WTW_way_786533565,Sewage Pumping Plant,wastewater_plant,55.4263926,-5.6045796,NODE_172356.600000_620878.800000,421.2
WTW_way_786533566,Sewage Pumping Plant,wastewater_plant,55.4263514,-5.6048221,NODE_172356.600000_620878.800000,436.09
WTW_way_787499479,Unnamed Facility (787499479),wastewater_plant,51.0346175,0.7914,NODE_595959.630000_129994.150000,210.22
WTW_way_788032287,Tupton Sewage Treatment Works,wastewater_plant,53.1927303,-1.404879,NODE_439863.320000_366835.260000,489.53
WTW_way_790446369,Unnamed Facility (790446369),wastewater_plant,52.0346368,-4.4564533,NODE_231541.140000_240572.870000,370.83
WTW_way_790446370,Unnamed Facility (790446370),wastewater_plant,52.0344817,-4.4560502,NODE_231541.140000_240572.870000,393.75
WTW_way_790464430,Broadwell Wastewater Treatment Works,wastewater_plant,51.9429835,-1.6858595,NODE_422076.980000_227492.660000,479.1
WTW_way_791140006,Unnamed Facility (791140006),wastewater_plant,55.7414897,-3.3508758,NODE_315467.820000_650595.710000,183.1
WTW_way_792257919,Wrentham-Southwold Rd STW,wastewater_plant,52.3772347,1.6678329,NODE_649703.890000_281930.720000,139.37
WTW_way_793171679,Unnamed Facility (793171679),water_works,55.9097618,-2.8751055,NODE_345484.640000_668772.440000,130.13
WTW_way_793201269,Unnamed Facility (793201269),wastewater_plant,52.410543,1.7225967,NODE_653261.080000_285276.170000,412.54
WTW_way_793385108,Blanchland STW,wastewater_plant,54.8478207,-2.0499909,NODE_396589.960000_550256.790000,308.68
WTW_way_794482171,Unnamed Facility (794482171),wastewater_plant,55.9723168,-3.9532033,NODE_278422.350000_677293.200000,240.69
WTW_way_794989398,Unnamed Facility (794989398),wastewater_plant,56.2197156,-3.0957719,NODE_332607.660000_703445.610000,475.35
WTW_way_795303175,Eardisley SWK WwTW,wastewater_plant,52.1317236,-3.0083415,NODE_331234.200000_248633.100000,158.06
WTW_way_796284271,Unnamed Facility (796284271),water_works,55.9090583,-2.8896545,NODE_344226.230000_668996.980000,324.26
WTW_way_796367700,Unnamed Facility (796367700),wastewater_plant,54.6021846,-3.4378435,NODE_307416.460000_523921.200000,204.7
WTW_way_796406221,Sidlesham Wastewater Treatment Works,wastewater_plant,50.7549259,-0.7985038,NODE_485211.340000_95737.020000,363.44
WTW_way_797443361,Unnamed Facility (797443361),water_works,53.6967419,-2.4981766,NODE_366917.160000_422284.830000,299.39
WTW_way_797714227,Henllan Sewage Works,wastewater_plant,52.0363656,-4.4009089,NODE_235337.720000_240197.710000,106.87
WTW_way_798116800,Slaley STW,wastewater_plant,54.9101341,-2.0270138,NODE_398530.590000_557407.040000,214.51
WTW_way_798644814,Unnamed Facility (798644814),wastewater_plant,54.6250486,-3.4073057,NODE_309295.280000_526481.440000,63.62
WTW_way_798737668,Pitsea STW,wastewater_plant,51.5539718,0.50387,NODE_573992.850000_186692.570000,356.94
WTW_way_798789769,Unnamed Facility (798789769),wastewater_plant,57.5574122,-2.9417225,NODE_344077.530000_852225.720000,340.89
WTW_way_799362413,Unnamed Facility (799362413),wastewater_plant,57.2509841,-3.7481963,NODE_294678.540000_819443.900000,284.05
WTW_way_799475121,Unnamed Facility (799475121),wastewater_plant,55.9079924,-3.7017055,NODE_293263.900000_669720.620000,462.01
WTW_way_802163470,Irton Water Treatment Works,water_works,54.2421282,-0.4608343,NODE_500532.000000_484074.330000,136.82
WTW_way_802225766,Unnamed Facility (802225766),wastewater_plant,50.0650745,-5.0803889,NODE_179764.210000_23226.720000,369.66
WTW_way_802431362,Pembridge Wastewater Treatment Works,wastewater_plant,52.2214886,-2.8904593,NODE_339170.640000_258585.690000,119.92
WTW_way_802515030,Unnamed Facility (802515030),water_works,55.712024,-4.3804107,NODE_250753.320000_648771.820000,370.17
WTW_way_803301950,Bodenham Wastewater Treatment Works,wastewater_plant,52.159993,-2.6752245,NODE_353704.820000_251693.430000,268.71
WTW_way_806167813,Croughton Wastewater Treatment Works,wastewater_plant,51.9950525,-1.2015264,NODE_454847.820000_233302.510000,84.69
